beneficiary_id,program,reporting_period,sessions_expected,sessions_attended,attendance_rate
BEN-007413,Scholarship,Q3 2026,20,19,95.0
BEN-007414,Scholarship,Q3 2026,21,11,52.4
BEN-007417,Scholarship,Q3 2025,25,25,100.0
BEN-007417,Scholarship,Q4 2025,20,16,80.0
BEN-007417,Scholarship,Q1 2026,22,19,86.4
BEN-007421,Scholarship,Q4 2025,22,21,95.5
BEN-007421,Scholarship,Q1 2026,20,17,85.0
BEN-007421,Scholarship,Q2 2026,24,24,100.0
BEN-007422,Scholarship,Q3 2026,21,10,47.6
BEN-007425,Scholarship,Q3 2025,18,16,88.9
BEN-007425,Scholarship,Q4 2025,19,15,78.9
BEN-007425,Scholarship,Q1 2026,24,19,79.2
BEN-007426,Scholarship,Q1 2026,28,26,92.9
BEN-007426,Scholarship,Q2 2026,21,19,90.5
BEN-007426,Scholarship,Q3 2026,24,12,50.0
BEN-007429,Scholarship,Q1 2025,26,19,73.1
BEN-007429,Scholarship,Q2 2025,18,17,94.4
BEN-007429,Scholarship,Q3 2025,23,18,78.3
BEN-007429,Scholarship,Q4 2025,20,16,80.0
BEN-007433,Scholarship,Q2 2025,25,21,84.0
BEN-007433,Scholarship,Q3 2025,18,14,77.8
BEN-007433,Scholarship,Q4 2025,20,20,100.0
BEN-007433,Scholarship,Q1 2026,27,25,92.6
BEN-007435,Scholarship,Q4 2025,22,18,81.8
BEN-007435,Scholarship,Q1 2026,28,24,85.7
BEN-007435,Scholarship,Q2 2026,19,15,78.9
BEN-007435,Scholarship,Q3 2026,20,16,80.0
BEN-007464,Scholarship,Q4 2025,21,15,71.4
BEN-007464,Scholarship,Q1 2026,20,16,80.0
BEN-007464,Scholarship,Q2 2026,27,26,96.3
BEN-007464,Scholarship,Q3 2026,24,21,87.5
BEN-007465,Scholarship,Q3 2025,19,14,73.7
BEN-007465,Scholarship,Q4 2025,27,20,74.1
BEN-007465,Scholarship,Q1 2026,25,24,96.0
BEN-007466,Scholarship,Q2 2026,24,15,62.5
BEN-007466,Scholarship,Q3 2026,25,9,36.0
BEN-007468,Scholarship,Q2 2026,23,17,73.9
BEN-007468,Scholarship,Q3 2026,25,12,48.0
BEN-007470,Scholarship,Q4 2025,25,18,72.0
BEN-007470,Scholarship,Q1 2026,27,20,74.1
BEN-007470,Scholarship,Q2 2026,27,21,77.8
BEN-007470,Scholarship,Q3 2026,23,23,100.0
BEN-007471,Scholarship,Q3 2026,22,11,50.0
BEN-007475,Scholarship,Q1 2026,23,21,91.3
BEN-007475,Scholarship,Q2 2026,27,24,88.9
BEN-007475,Scholarship,Q3 2026,26,13,50.0
BEN-007476,Scholarship,Q4 2025,18,15,83.3
BEN-007476,Scholarship,Q1 2026,28,26,92.9
BEN-007476,Scholarship,Q2 2026,20,10,50.0
BEN-007476,Scholarship,Q3 2026,28,13,46.4
BEN-007480,Scholarship,Q1 2026,19,10,52.6
BEN-007480,Scholarship,Q2 2026,28,24,85.7
BEN-007480,Scholarship,Q3 2026,28,12,42.9
BEN-007482,Scholarship,Q2 2026,28,21,75.0
BEN-007482,Scholarship,Q3 2026,26,12,46.2
BEN-007484,Scholarship,Q1 2025,28,24,85.7
BEN-007484,Scholarship,Q2 2025,23,17,73.9
BEN-007484,Scholarship,Q3 2025,20,17,85.0
BEN-007484,Scholarship,Q4 2025,20,17,85.0
BEN-007488,Scholarship,Q3 2025,28,27,96.4
BEN-007488,Scholarship,Q4 2025,27,26,96.3
BEN-007488,Scholarship,Q1 2026,27,17,63.0
BEN-007488,Scholarship,Q2 2026,26,13,50.0
BEN-007492,Scholarship,Q2 2025,21,19,90.5
BEN-007492,Scholarship,Q3 2025,21,15,71.4
BEN-007492,Scholarship,Q4 2025,25,21,84.0
BEN-007494,Scholarship,Q2 2025,27,23,85.2
BEN-007494,Scholarship,Q3 2025,24,12,50.0
BEN-007494,Scholarship,Q4 2025,19,13,68.4
BEN-007494,Scholarship,Q1 2026,21,17,81.0
BEN-007494,Scholarship,Q2 2026,18,6,33.3
BEN-007497,Scholarship,Q4 2025,22,17,77.3
BEN-007497,Scholarship,Q1 2026,21,12,57.1
BEN-007497,Scholarship,Q2 2026,21,11,52.4
BEN-007497,Scholarship,Q3 2026,26,12,46.2
BEN-007502,Scholarship,Q1 2026,20,13,65.0
BEN-007502,Scholarship,Q2 2026,24,21,87.5
BEN-007502,Scholarship,Q3 2026,18,11,61.1
BEN-007504,Scholarship,Q3 2025,20,17,85.0
BEN-007504,Scholarship,Q4 2025,24,22,91.7
BEN-007504,Scholarship,Q1 2026,22,19,86.4
BEN-007506,Scholarship,Q2 2026,21,12,57.1
BEN-007506,Scholarship,Q3 2026,21,10,47.6
BEN-007510,Scholarship,Q2 2026,24,16,66.7
BEN-007510,Scholarship,Q3 2026,20,8,40.0
BEN-007512,Scholarship,Q1 2026,28,18,64.3
BEN-007512,Scholarship,Q2 2026,26,23,88.5
BEN-007512,Scholarship,Q3 2026,21,7,33.3
BEN-007513,Scholarship,Q2 2026,23,16,69.6
BEN-007513,Scholarship,Q3 2026,27,16,59.3
BEN-007515,Scholarship,Q1 2026,20,11,55.0
BEN-007515,Scholarship,Q2 2026,23,17,73.9
BEN-007515,Scholarship,Q3 2026,26,14,53.8
BEN-007516,Scholarship,Q1 2026,18,10,55.6
BEN-007516,Scholarship,Q2 2026,21,19,90.5
BEN-007516,Scholarship,Q3 2026,26,15,57.7
BEN-007518,Scholarship,Q3 2026,25,8,32.0
BEN-007523,Scholarship,Q4 2025,20,19,95.0
BEN-007523,Scholarship,Q1 2026,28,24,85.7
BEN-007523,Scholarship,Q2 2026,19,16,84.2
BEN-007525,Scholarship,Q3 2026,22,11,50.0
BEN-007528,Scholarship,Q4 2025,23,18,78.3
BEN-007528,Scholarship,Q1 2026,21,16,76.2
BEN-007528,Scholarship,Q2 2026,24,22,91.7
BEN-007528,Scholarship,Q3 2026,24,10,41.7
BEN-007529,Scholarship,Q1 2026,19,18,94.7
BEN-007529,Scholarship,Q2 2026,24,23,95.8
BEN-007529,Scholarship,Q3 2026,18,10,55.6
BEN-007530,Scholarship,Q3 2026,20,10,50.0
BEN-007531,Scholarship,Q3 2026,22,10,45.5
BEN-007533,Scholarship,Q2 2026,19,13,68.4
BEN-007533,Scholarship,Q3 2026,23,8,34.8
BEN-007537,Scholarship,Q4 2025,28,28,100.0
BEN-007537,Scholarship,Q1 2026,28,27,96.4
BEN-007537,Scholarship,Q2 2026,21,19,90.5
BEN-007537,Scholarship,Q3 2026,24,18,75.0
BEN-007540,Scholarship,Q4 2025,28,21,75.0
BEN-007540,Scholarship,Q1 2026,27,24,88.9
BEN-007540,Scholarship,Q2 2026,26,25,96.2
BEN-007540,Scholarship,Q3 2026,24,23,95.8
BEN-007544,Scholarship,Q1 2026,20,15,75.0
BEN-007544,Scholarship,Q2 2026,28,22,78.6
BEN-007544,Scholarship,Q3 2026,25,23,92.0
BEN-007549,Scholarship,Q2 2026,19,15,78.9
BEN-007549,Scholarship,Q3 2026,27,10,37.0
BEN-007551,Scholarship,Q3 2025,21,20,95.2
BEN-007551,Scholarship,Q4 2025,18,17,94.4
BEN-007551,Scholarship,Q1 2026,26,20,76.9
BEN-007552,Scholarship,Q2 2026,24,13,54.2
BEN-007552,Scholarship,Q3 2026,19,6,31.6
BEN-007554,Scholarship,Q2 2025,27,26,96.3
BEN-007554,Scholarship,Q3 2025,25,19,76.0
BEN-007554,Scholarship,Q4 2025,27,23,85.2
BEN-007554,Scholarship,Q1 2026,28,24,85.7
BEN-007554,Scholarship,Q2 2026,22,17,77.3
BEN-007557,Scholarship,Q1 2026,28,24,85.7
BEN-007557,Scholarship,Q2 2026,22,12,54.5
BEN-007557,Scholarship,Q3 2026,22,7,31.8
BEN-007563,Scholarship,Q2 2025,20,14,70.0
BEN-007563,Scholarship,Q3 2025,26,19,73.1
BEN-007563,Scholarship,Q4 2025,28,21,75.0
BEN-007565,Scholarship,Q2 2025,22,19,86.4
BEN-007565,Scholarship,Q3 2025,18,17,94.4
BEN-007565,Scholarship,Q4 2025,25,18,72.0
BEN-007565,Scholarship,Q1 2026,25,22,88.0
BEN-007565,Scholarship,Q2 2026,27,26,96.3
BEN-007566,Scholarship,Q3 2026,28,14,50.0
BEN-007573,Scholarship,Q3 2026,26,10,38.5
BEN-007575,Scholarship,Q3 2026,20,12,60.0
BEN-007585,Scholarship,Q1 2026,20,12,60.0
BEN-007585,Scholarship,Q2 2026,26,21,80.8
BEN-007585,Scholarship,Q3 2026,18,8,44.4
BEN-007588,Scholarship,Q2 2026,28,19,67.9
BEN-007588,Scholarship,Q3 2026,23,10,43.5
BEN-007589,Scholarship,Q2 2026,19,17,89.5
BEN-007589,Scholarship,Q3 2026,23,10,43.5
BEN-007590,Scholarship,Q1 2026,25,21,84.0
BEN-007590,Scholarship,Q2 2026,26,20,76.9
BEN-007590,Scholarship,Q3 2026,20,7,35.0
BEN-007592,Scholarship,Q3 2026,25,11,44.0
BEN-007596,Scholarship,Q1 2026,18,14,77.8
BEN-007596,Scholarship,Q2 2026,21,13,61.9
BEN-007596,Scholarship,Q3 2026,25,14,56.0
BEN-007598,Scholarship,Q3 2026,27,12,44.4
BEN-007599,Scholarship,Q3 2025,23,18,78.3
BEN-007599,Scholarship,Q4 2025,19,15,78.9
BEN-007599,Scholarship,Q1 2026,23,18,78.3
BEN-007599,Scholarship,Q2 2026,25,21,84.0
BEN-007604,Scholarship,Q3 2025,28,23,82.1
BEN-007604,Scholarship,Q4 2025,19,16,84.2
BEN-007604,Scholarship,Q1 2026,28,12,42.9
BEN-007606,Scholarship,Q1 2025,18,16,88.9
BEN-007606,Scholarship,Q2 2025,28,22,78.6
BEN-007606,Scholarship,Q3 2025,18,15,83.3
BEN-007606,Scholarship,Q4 2025,27,24,88.9
BEN-007607,Scholarship,Q3 2025,22,22,100.0
BEN-007607,Scholarship,Q4 2025,27,24,88.9
BEN-007607,Scholarship,Q1 2026,20,18,90.0
BEN-007609,Scholarship,Q3 2025,20,17,85.0
BEN-007609,Scholarship,Q4 2025,28,21,75.0
BEN-007609,Scholarship,Q1 2026,27,25,92.6
BEN-007609,Scholarship,Q2 2026,22,19,86.4
BEN-007613,Scholarship,Q1 2026,25,15,60.0
BEN-007613,Scholarship,Q2 2026,25,19,76.0
BEN-007613,Scholarship,Q3 2026,19,7,36.8
BEN-007616,Scholarship,Q4 2025,23,18,78.3
BEN-007616,Scholarship,Q1 2026,24,19,79.2
BEN-007616,Scholarship,Q2 2026,27,22,81.5
BEN-007616,Scholarship,Q3 2026,25,21,84.0
BEN-007617,Scholarship,Q1 2025,23,21,91.3
BEN-007617,Scholarship,Q2 2025,20,19,95.0
BEN-007617,Scholarship,Q3 2025,19,15,78.9
BEN-007617,Scholarship,Q4 2025,22,18,81.8
BEN-007618,Scholarship,Q1 2025,25,18,72.0
BEN-007618,Scholarship,Q2 2025,23,22,95.7
BEN-007618,Scholarship,Q3 2025,18,18,100.0
BEN-007618,Scholarship,Q4 2025,24,21,87.5
BEN-007618,Scholarship,Q1 2026,18,14,77.8
BEN-007619,Scholarship,Q4 2025,28,20,71.4
BEN-007619,Scholarship,Q1 2026,23,18,78.3
BEN-007619,Scholarship,Q2 2026,22,20,90.9
BEN-007619,Scholarship,Q3 2026,28,24,85.7
BEN-007621,Scholarship,Q1 2026,26,13,50.0
BEN-007621,Scholarship,Q2 2026,27,15,55.6
BEN-007621,Scholarship,Q3 2026,27,10,37.0
BEN-007623,Scholarship,Q2 2026,27,23,85.2
BEN-007623,Scholarship,Q3 2026,25,11,44.0
BEN-007624,Scholarship,Q4 2025,20,18,90.0
BEN-007624,Scholarship,Q1 2026,25,19,76.0
BEN-007624,Scholarship,Q2 2026,28,20,71.4
BEN-007624,Scholarship,Q3 2026,25,9,36.0
BEN-007627,Scholarship,Q2 2026,22,20,90.9
BEN-007627,Scholarship,Q3 2026,21,10,47.6
BEN-007629,Scholarship,Q3 2026,20,11,55.0
BEN-007632,Scholarship,Q3 2026,28,10,35.7
BEN-007635,Scholarship,Q4 2025,27,22,81.5
BEN-007635,Scholarship,Q1 2026,19,14,73.7
BEN-007635,Scholarship,Q2 2026,27,21,77.8
BEN-007635,Scholarship,Q3 2026,18,13,72.2
BEN-007636,Scholarship,Q4 2025,25,18,72.0
BEN-007636,Scholarship,Q1 2026,28,28,100.0
BEN-007636,Scholarship,Q2 2026,18,14,77.8
BEN-007636,Scholarship,Q3 2026,23,22,95.7
BEN-007639,Scholarship,Q4 2025,28,24,85.7
BEN-007639,Scholarship,Q1 2026,19,10,52.6
BEN-007639,Scholarship,Q2 2026,24,17,70.8
BEN-007639,Scholarship,Q3 2026,21,7,33.3
BEN-007647,Scholarship,Q1 2026,19,17,89.5
BEN-007647,Scholarship,Q2 2026,26,25,96.2
BEN-007647,Scholarship,Q3 2026,19,17,89.5
BEN-007661,Scholarship,Q3 2026,27,12,44.4
BEN-007663,Scholarship,Q4 2025,21,17,81.0
BEN-007663,Scholarship,Q1 2026,26,19,73.1
BEN-007663,Scholarship,Q2 2026,27,25,92.6
BEN-007664,Scholarship,Q2 2026,22,17,77.3
BEN-007664,Scholarship,Q3 2026,21,12,57.1
BEN-007665,Scholarship,Q2 2025,18,16,88.9
BEN-007665,Scholarship,Q3 2025,24,20,83.3
BEN-007665,Scholarship,Q4 2025,24,18,75.0
BEN-007665,Scholarship,Q1 2026,26,22,84.6
BEN-007665,Scholarship,Q2 2026,21,16,76.2
BEN-007666,Scholarship,Q2 2026,28,20,71.4
BEN-007666,Scholarship,Q3 2026,25,11,44.0
BEN-007667,Scholarship,Q3 2025,24,19,79.2
BEN-007667,Scholarship,Q4 2025,25,23,92.0
BEN-007667,Scholarship,Q1 2026,27,21,77.8
BEN-007667,Scholarship,Q2 2026,24,18,75.0
BEN-007667,Scholarship,Q3 2026,22,19,86.4
BEN-007668,Scholarship,Q3 2026,25,13,52.0
BEN-007671,Scholarship,Q2 2026,25,21,84.0
BEN-007671,Scholarship,Q3 2026,19,8,42.1
BEN-007673,Scholarship,Q2 2026,18,12,66.7
BEN-007673,Scholarship,Q3 2026,18,8,44.4
BEN-007675,Scholarship,Q2 2026,26,15,57.7
BEN-007675,Scholarship,Q3 2026,28,11,39.3
BEN-007677,Scholarship,Q3 2026,26,9,34.6
BEN-007682,Scholarship,Q2 2026,27,14,51.9
BEN-007682,Scholarship,Q3 2026,28,14,50.0
BEN-007683,Scholarship,Q2 2026,19,10,52.6
BEN-007683,Scholarship,Q3 2026,27,16,59.3
BEN-007684,Scholarship,Q1 2026,20,17,85.0
BEN-007684,Scholarship,Q2 2026,23,17,73.9
BEN-007684,Scholarship,Q3 2026,23,8,34.8
BEN-007685,Scholarship,Q4 2025,23,22,95.7
BEN-007685,Scholarship,Q1 2026,23,19,82.6
BEN-007685,Scholarship,Q2 2026,21,19,90.5
BEN-007685,Scholarship,Q3 2026,20,12,60.0
BEN-007699,Scholarship,Q1 2026,23,22,95.7
BEN-007699,Scholarship,Q2 2026,28,26,92.9
BEN-007699,Scholarship,Q3 2026,28,10,35.7
BEN-007700,Scholarship,Q4 2025,18,17,94.4
BEN-007700,Scholarship,Q1 2026,28,20,71.4
BEN-007700,Scholarship,Q2 2026,21,16,76.2
BEN-007707,Scholarship,Q3 2026,21,12,57.1
BEN-007709,Scholarship,Q2 2025,24,21,87.5
BEN-007709,Scholarship,Q3 2025,22,19,86.4
BEN-007709,Scholarship,Q4 2025,24,21,87.5
BEN-007709,Scholarship,Q1 2026,18,14,77.8
BEN-007709,Scholarship,Q2 2026,23,17,73.9
BEN-007710,Scholarship,Q4 2025,24,19,79.2
BEN-007710,Scholarship,Q1 2026,24,20,83.3
BEN-007710,Scholarship,Q2 2026,21,18,85.7
BEN-007710,Scholarship,Q3 2026,27,10,37.0
BEN-007711,Scholarship,Q3 2025,25,19,76.0
BEN-007711,Scholarship,Q4 2025,21,18,85.7
BEN-007711,Scholarship,Q1 2026,18,13,72.2
BEN-007711,Scholarship,Q2 2026,22,16,72.7
BEN-007711,Scholarship,Q3 2026,19,15,78.9
BEN-007712,Scholarship,Q2 2026,25,20,80.0
BEN-007712,Scholarship,Q3 2026,19,11,57.9
BEN-007715,Scholarship,Q3 2026,27,16,59.3
BEN-007721,Scholarship,Q3 2026,23,8,34.8
BEN-007723,Scholarship,Q2 2026,25,24,96.0
BEN-007723,Scholarship,Q3 2026,22,7,31.8
BEN-007724,Scholarship,Q3 2026,24,8,33.3
BEN-007725,Scholarship,Q4 2025,25,19,76.0
BEN-007725,Scholarship,Q1 2026,21,19,90.5
BEN-007725,Scholarship,Q2 2026,21,19,90.5
BEN-007725,Scholarship,Q3 2026,22,21,95.5
BEN-007726,Scholarship,Q2 2026,18,13,72.2
BEN-007726,Scholarship,Q3 2026,18,7,38.9
BEN-007729,Scholarship,Q3 2026,19,8,42.1
BEN-007732,Scholarship,Q2 2026,27,27,100.0
BEN-007732,Scholarship,Q3 2026,26,10,38.5
BEN-007735,Scholarship,Q4 2025,22,19,86.4
BEN-007735,Scholarship,Q1 2026,21,16,76.2
BEN-007735,Scholarship,Q2 2026,28,25,89.3
BEN-007736,Scholarship,Q1 2026,27,17,63.0
BEN-007736,Scholarship,Q2 2026,27,25,92.6
BEN-007736,Scholarship,Q3 2026,25,13,52.0
BEN-007738,Scholarship,Q3 2026,22,10,45.5
BEN-007741,Scholarship,Q3 2026,22,9,40.9
BEN-007742,Scholarship,Q3 2026,23,10,43.5
BEN-007744,Scholarship,Q2 2025,20,15,75.0
BEN-007744,Scholarship,Q3 2025,22,17,77.3
BEN-007744,Scholarship,Q4 2025,21,20,95.2
BEN-007753,Scholarship,Q2 2026,21,14,66.7
BEN-007753,Scholarship,Q3 2026,26,15,57.7
BEN-007755,Scholarship,Q1 2026,23,16,69.6
BEN-007755,Scholarship,Q2 2026,19,15,78.9
BEN-007755,Scholarship,Q3 2026,23,10,43.5
BEN-007757,Scholarship,Q3 2026,21,11,52.4
BEN-007761,Scholarship,Q2 2025,23,19,82.6
BEN-007761,Scholarship,Q3 2025,23,22,95.7
BEN-007761,Scholarship,Q4 2025,26,25,96.2
BEN-007763,Scholarship,Q4 2025,25,13,52.0
BEN-007763,Scholarship,Q1 2026,26,17,65.4
BEN-007763,Scholarship,Q2 2026,20,16,80.0
BEN-007763,Scholarship,Q3 2026,27,11,40.7
BEN-007766,Scholarship,Q4 2025,28,20,71.4
BEN-007766,Scholarship,Q1 2026,26,20,76.9
BEN-007766,Scholarship,Q2 2026,19,19,100.0
BEN-007769,Scholarship,Q3 2026,21,9,42.9
BEN-007770,Scholarship,Q2 2026,28,22,78.6
BEN-007770,Scholarship,Q3 2026,20,7,35.0
BEN-007772,Scholarship,Q2 2025,24,24,100.0
BEN-007772,Scholarship,Q3 2025,25,18,72.0
BEN-007772,Scholarship,Q4 2025,18,14,77.8
BEN-007772,Scholarship,Q1 2026,24,22,91.7
BEN-007776,Scholarship,Q2 2026,18,15,83.3
BEN-007776,Scholarship,Q3 2026,27,11,40.7
BEN-007779,Scholarship,Q2 2026,18,14,77.8
BEN-007779,Scholarship,Q3 2026,26,12,46.2
BEN-007781,Scholarship,Q1 2026,22,14,63.6
BEN-007781,Scholarship,Q2 2026,27,23,85.2
BEN-007781,Scholarship,Q3 2026,18,8,44.4
BEN-007782,Scholarship,Q3 2025,21,20,95.2
BEN-007782,Scholarship,Q4 2025,26,24,92.3
BEN-007782,Scholarship,Q1 2026,24,20,83.3
BEN-007782,Scholarship,Q2 2026,19,18,94.7
BEN-007784,Scholarship,Q2 2026,20,17,85.0
BEN-007784,Scholarship,Q3 2026,24,9,37.5
BEN-007786,Scholarship,Q2 2026,25,24,96.0
BEN-007786,Scholarship,Q3 2026,28,12,42.9
BEN-007787,Scholarship,Q1 2026,26,23,88.5
BEN-007787,Scholarship,Q2 2026,18,10,55.6
BEN-007787,Scholarship,Q3 2026,28,9,32.1
BEN-007788,Scholarship,Q2 2026,26,19,73.1
BEN-007788,Scholarship,Q3 2026,23,8,34.8
BEN-007790,Scholarship,Q4 2025,19,19,100.0
BEN-007790,Scholarship,Q1 2026,25,21,84.0
BEN-007790,Scholarship,Q2 2026,28,26,92.9
BEN-007791,Scholarship,Q4 2025,22,19,86.4
BEN-007791,Scholarship,Q1 2026,27,20,74.1
BEN-007791,Scholarship,Q2 2026,19,14,73.7
BEN-007791,Scholarship,Q3 2026,26,25,96.2
BEN-007792,Scholarship,Q3 2026,23,8,34.8
BEN-007796,Scholarship,Q3 2026,26,10,38.5
BEN-007797,Scholarship,Q1 2026,26,25,96.2
BEN-007797,Scholarship,Q2 2026,22,21,95.5
BEN-007797,Scholarship,Q3 2026,21,9,42.9
BEN-007800,Scholarship,Q2 2025,27,24,88.9
BEN-007800,Scholarship,Q3 2025,18,16,88.9
BEN-007800,Scholarship,Q4 2025,25,19,76.0
BEN-007804,Scholarship,Q2 2026,18,12,66.7
BEN-007804,Scholarship,Q3 2026,22,13,59.1
BEN-007805,Scholarship,Q2 2026,27,26,96.3
BEN-007805,Scholarship,Q3 2026,21,6,28.6
BEN-007806,Scholarship,Q2 2026,27,16,59.3
BEN-007806,Scholarship,Q3 2026,24,10,41.7
BEN-007807,Scholarship,Q3 2026,21,9,42.9
BEN-007808,Scholarship,Q2 2026,23,12,52.2
BEN-007808,Scholarship,Q3 2026,28,13,46.4
BEN-007809,Scholarship,Q2 2026,28,22,78.6
BEN-007809,Scholarship,Q3 2026,23,13,56.5
BEN-007811,Scholarship,Q3 2025,18,11,61.1
BEN-007811,Scholarship,Q4 2025,24,20,83.3
BEN-007811,Scholarship,Q1 2026,19,11,57.9
BEN-007812,Scholarship,Q3 2026,20,8,40.0
BEN-007813,Scholarship,Q2 2025,22,18,81.8
BEN-007813,Scholarship,Q3 2025,25,24,96.0
BEN-007813,Scholarship,Q4 2025,27,25,92.6
BEN-007813,Scholarship,Q1 2026,18,17,94.4
BEN-007816,Scholarship,Q2 2026,19,16,84.2
BEN-007816,Scholarship,Q3 2026,28,12,42.9
BEN-007817,Scholarship,Q2 2026,24,15,62.5
BEN-007817,Scholarship,Q3 2026,26,9,34.6
BEN-007823,Scholarship,Q1 2026,22,13,59.1
BEN-007823,Scholarship,Q2 2026,23,19,82.6
BEN-007823,Scholarship,Q3 2026,28,12,42.9
BEN-007825,Scholarship,Q2 2026,25,23,92.0
BEN-007825,Scholarship,Q3 2026,21,8,38.1
BEN-007826,Scholarship,Q1 2026,22,21,95.5
BEN-007826,Scholarship,Q2 2026,21,16,76.2
BEN-007826,Scholarship,Q3 2026,24,8,33.3
BEN-007831,Scholarship,Q2 2025,18,17,94.4
BEN-007831,Scholarship,Q3 2025,21,17,81.0
BEN-007831,Scholarship,Q4 2025,22,20,90.9
BEN-007831,Scholarship,Q1 2026,21,17,81.0
BEN-007832,Scholarship,Q2 2026,24,20,83.3
BEN-007832,Scholarship,Q3 2026,18,10,55.6
BEN-007839,Scholarship,Q4 2025,27,23,85.2
BEN-007839,Scholarship,Q1 2026,20,17,85.0
BEN-007839,Scholarship,Q2 2026,19,19,100.0
BEN-007840,Scholarship,Q3 2025,28,22,78.6
BEN-007840,Scholarship,Q4 2025,28,26,92.9
BEN-007840,Scholarship,Q1 2026,19,19,100.0
BEN-007847,Scholarship,Q2 2026,22,14,63.6
BEN-007847,Scholarship,Q3 2026,26,12,46.2
BEN-007848,Scholarship,Q1 2026,26,19,73.1
BEN-007848,Scholarship,Q2 2026,28,22,78.6
BEN-007848,Scholarship,Q3 2026,27,23,85.2
BEN-007849,Scholarship,Q4 2025,27,26,96.3
BEN-007849,Scholarship,Q1 2026,24,19,79.2
BEN-007849,Scholarship,Q2 2026,19,16,84.2
BEN-007849,Scholarship,Q3 2026,18,17,94.4
BEN-007850,Scholarship,Q1 2026,20,16,80.0
BEN-007850,Scholarship,Q2 2026,27,25,92.6
BEN-007850,Scholarship,Q3 2026,27,13,48.1
BEN-007851,Scholarship,Q3 2026,18,6,33.3
BEN-007854,Scholarship,Q4 2025,28,23,82.1
BEN-007854,Scholarship,Q1 2026,21,12,57.1
BEN-007854,Scholarship,Q2 2026,20,15,75.0
BEN-007854,Scholarship,Q3 2026,23,13,56.5
BEN-007861,Scholarship,Q2 2026,26,13,50.0
BEN-007861,Scholarship,Q3 2026,20,9,45.0
BEN-007863,Scholarship,Q3 2025,21,18,85.7
BEN-007863,Scholarship,Q4 2025,25,25,100.0
BEN-007863,Scholarship,Q1 2026,27,20,74.1
BEN-007864,Scholarship,Q1 2026,24,19,79.2
BEN-007864,Scholarship,Q2 2026,21,14,66.7
BEN-007864,Scholarship,Q3 2026,25,15,60.0
BEN-007866,Scholarship,Q1 2026,26,26,100.0
BEN-007866,Scholarship,Q2 2026,20,11,55.0
BEN-007866,Scholarship,Q3 2026,18,9,50.0
BEN-007868,Scholarship,Q3 2026,27,11,40.7
BEN-007870,Scholarship,Q2 2025,24,22,91.7
BEN-007870,Scholarship,Q3 2025,25,20,80.0
BEN-007870,Scholarship,Q4 2025,27,19,70.4
BEN-007871,Scholarship,Q2 2026,22,18,81.8
BEN-007871,Scholarship,Q3 2026,22,7,31.8
BEN-007872,Scholarship,Q3 2025,28,20,71.4
BEN-007872,Scholarship,Q4 2025,22,21,95.5
BEN-007872,Scholarship,Q1 2026,28,20,71.4
BEN-007873,Scholarship,Q2 2026,19,14,73.7
BEN-007873,Scholarship,Q3 2026,23,11,47.8
BEN-007874,Scholarship,Q2 2026,25,14,56.0
BEN-007874,Scholarship,Q3 2026,28,15,53.6
BEN-007875,Scholarship,Q1 2026,27,20,74.1
BEN-007875,Scholarship,Q2 2026,22,12,54.5
BEN-007875,Scholarship,Q3 2026,24,14,58.3
BEN-007877,Scholarship,Q3 2026,19,8,42.1
BEN-007878,Scholarship,Q2 2026,23,21,91.3
BEN-007878,Scholarship,Q3 2026,19,7,36.8
BEN-007883,Scholarship,Q1 2026,20,17,85.0
BEN-007883,Scholarship,Q2 2026,25,23,92.0
BEN-007883,Scholarship,Q3 2026,18,5,27.8
BEN-007885,Scholarship,Q2 2025,27,22,81.5
BEN-007885,Scholarship,Q3 2025,26,22,84.6
BEN-007885,Scholarship,Q4 2025,23,22,95.7
BEN-007886,Scholarship,Q4 2025,27,26,96.3
BEN-007886,Scholarship,Q1 2026,23,23,100.0
BEN-007886,Scholarship,Q2 2026,27,26,96.3
BEN-007887,Scholarship,Q3 2026,23,12,52.2
BEN-007889,Scholarship,Q1 2026,19,11,57.9
BEN-007889,Scholarship,Q2 2026,19,10,52.6
BEN-007889,Scholarship,Q3 2026,22,11,50.0
BEN-007893,Scholarship,Q3 2025,21,18,85.7
BEN-007893,Scholarship,Q4 2025,24,21,87.5
BEN-007893,Scholarship,Q1 2026,26,26,100.0
BEN-007894,Scholarship,Q2 2025,22,18,81.8
BEN-007894,Scholarship,Q3 2025,21,15,71.4
BEN-007894,Scholarship,Q4 2025,21,15,71.4
BEN-007895,Scholarship,Q3 2025,20,20,100.0
BEN-007895,Scholarship,Q4 2025,27,26,96.3
BEN-007895,Scholarship,Q1 2026,26,23,88.5
BEN-007895,Scholarship,Q2 2026,20,14,70.0
BEN-007906,Scholarship,Q2 2025,27,25,92.6
BEN-007906,Scholarship,Q3 2025,26,20,76.9
BEN-007906,Scholarship,Q4 2025,26,24,92.3
BEN-007906,Scholarship,Q1 2026,19,14,73.7
BEN-007907,Scholarship,Q3 2025,26,25,96.2
BEN-007907,Scholarship,Q4 2025,18,16,88.9
BEN-007907,Scholarship,Q1 2026,23,18,78.3
BEN-007907,Scholarship,Q2 2026,21,18,85.7
BEN-007907,Scholarship,Q3 2026,21,16,76.2
BEN-007908,Scholarship,Q3 2025,24,20,83.3
BEN-007908,Scholarship,Q4 2025,19,15,78.9
